hash,texto
aae400e6917e23356cf1ec4451aa4ba6,4
63b89bdc852d05f729ae11709b0469f0,2.2
aa7a6dadffe6882c18bfbbb6710d113a,4.5
8ceebd1e04f3301b5161f32b41c988dc,4.3
271ec12c4840a61c6ba48f522e7414d0,3.0
469bec6e9087176f1eb31fd42be22fab,4.7
2f07e70cafd38460d8d320b1f7ebfec9,3.2
fe6d70a39bb2e4091a8ac823b76a0643,3.0
2e070403186c2695d9c2970ccbeee47d,4.7
d80347d33033bc80147afa09e816bcd8,3.8
80af137511460672b87903f919aab9c8,3.9
182e7d4cc47fdbaf0fc0760c7a3990f9,3.7
f02b271290416ec4cfa6ff77a27abd6f,4.9
f4f986a9bc28f26ed1a27ca090b13d98,2.9
563e4a4e98c9b4ceb76c3358b1867742,45
d76f63f943d907ce7fe3e7ef6a4d8d59,3.4
c0f1646afe2f29247f80255d4f565de3,4.1
7ba07e31b2c37b6a4447c48e3bc4fffe,3.7
469316a1682e940d93e3360c270156c8,47
1d7ff7be78255138a645dec997ca425d,
fd37ead6afd7616057c133b007dd6d6b,4.5
f64c9681135bbd7f32d3381515241b02,4.4
a162c3f7704a16f2afd2875d649906ba,2.7
953f298ac00a908f94941dcc9705991d,3.2
fa52b3d627b9a46ecd7a85907c022019,3.5
ba0e757ea4929c9da21298f16fa09e59,2.8
96b054937f023986d82b877379bf8a9a,
8bbc1ad9de9a25a9e819fa3c741884f1,4.0
0a01034a33a186d5df549c3be4ed181e,4.3
af4be21372c7a76aa0d14c3faa9b36e2,3.7
6ff37870b7e6251703d1cffa08a01de7,4
df01c058c7b27d263fafaea0fa31bf6a,4.8
651c7b4129c80056c79ecd8fc70ff510,
f55cb652b3dd4509e2d7fc6c2b558516,3.8
0c7f0e8091ebf212afa52e950bff8e83,4.6
e0a11fa8372096bf9820b6f1a66dd102,3.0
253d613b22a229d1b320d3078cb774f7,3.9
6f0bf808748fd0a56e782ab5d85e82b5,4.2
2786ce1e84f1beea53315ebb75dde9ee,3.7
e26703be6f57403ab724bd9dec0174bc,47
fcb8a729a91e6d057ba428bfa8f39f42,19
6ea2210623bb798995168f4906a229a0,3.9
cfa3442c704cd5c0ef943ae04f434988,3.4
fbecffc79c0d23d1d0329d577163f347,4.2
b597521adbd59ef25bc651313df6984c,4.5
547caa943ac4b83f1e952e19f94bcd42,3.9
efabdc93e5c0a1afb7049b722c69a38d,4.3
2d5ba0fb722b085521aacd77d287d133,4.3
c707f72868eec513ea5c33a7b496e13c,
fc2e8aabed7d2cfd88b888b3f7aefcf6,3.7
a9f9bd54b94f0a143f014726ab061b61,4.8
626cb4d0d92a5c60b4e5a47a4b50a987,3.6
d2032158ed7f277cc31aa2a974ba8526,3.8
9e267d5509e72ae02affc565db24ca6d,4.3
5eaff13994bcfdefb68547e1ca02dafc,3.7
f534a90f2d28da1cc2f21045edbc564d,4.4
0531f25e79a0f4df0bfe4db8d27e8d72,3.9
18a95ec50724d0491aeff414f60dedaa,
6482ca356997aafcf97a519a0f5cd545,
257e8a84f0cf62356168d20d3180f7ef,4.6
4fa34e72e4c6e5e440043debc7308d7a,4.2
cb953e46d11dac03f1283792fb99c06d,4.4
fb19fb488dec0f41db7e0ceaeb2e9a4b,4.9
a23f8935c29e1a53ed7084ab3c504142,4.9
cb942b4208a7a2e02edd02272b881fc3,5.0
3c9d1fbf999ad9a4afacaf90bd241a14,18
89979ef0b8bf0a1f1e3ae96e78c02f26,
1cd150481aad9796f046817bde6cc892,4.9
613d28e6628a71ad897d7eb845407332,3.2
56c8af215327e5ebfe75c64f59dfccef,3.8
60e064b59b87aa6082c3b580fc27f2ca,4.5
144fad99d57a456536965a398a1343ca,4.2
7af262429b0a1f03490f43af693e0bd6,
30fc586153644711a0491d451dcb5278,4.1
ab6013aa26c74f16d23af3eea6643a20,4.3
012f281d7fe9ed921fd9832b2d8197f7,3.9
9f9c0b22f99f478b2ea0e2731528d0c3,47
a04df855a49e11fd2736d053b6f3d608,17
b80e5a9bf2ad66d082e823a425021eba,3.5
698421392d578dca56b920e8591c2f82,3.9
f45fb42006c0c70163af4b89e1468e96,4.3
34ee59319de0693bf6720629b05760ef,3.1
be2b89b89c6388c5e01ef5cc21036862,3.7
e4bf87a0cccf835d69c18899476f2106,
509ca9b778ea2b5b74d20f2246bc3ddd,47
f2ec87929a6f1d7286573205d6e54c93,3.6
52e3ed238e60517f70ecabb1b60165b3,3.8
f8ad77a50ec4ea8b829e05e352d1ccb2,4.1
578d85607b2e46a9980155ef29e0e180,3.7
d95d5722ea93d7e839f411c40bb6f159,3.8
0dc886b52146b94e490dc9416388bcb8,4.5
c3646607975aa22c0b51ce1707762b92,3.6
ea70314def628260826b0dd4c1fcd230,4.1
9599d8186dd712ec19ef8dea87aaba4a,2.6
92ab5d7b26e65eb32df809ba38b29a65,3.9
c65b905a5c8623a2d61b04116dd32928,3.0
3f3ab2fd87934bbbbe01e6e04255aa69,4.0
b7cb0a367229aa8b4cbd0e1582e6fe4e,47
de0c7d7ede2c27b468cb4906f20ed89d,17
cc7d33adb5caa7f4b85a7f1181c4920b,3.6
e2cbbf586c62750d684a06477f5d430b,3.2
aa4df829a7123f0fb1665c4f58679f3f,3.6
4d4ad2420efa154daed8dd4cda5f6472,3.8
db607a47c78d2ce8749e59a57906043b,4.4
1ab689a4442c2bd95b4c12cfcd7be825,
09db7eb79028b3cb3ea22c464513114f,4.6
e121b4f3d667e580cbf71284001bb707,4.3
7cb480e7da70c236dc76edcb02f7e6a0,4.1
ec6ee6fb2ccfc29aaef135b50e407887,
2f0a640d5cc3038ae8aef596c361c329,29
2c3c5ac4657ac67721c8f7efca800feb,
4a4b2b18699197911199a96d7250f61d,4.6
88e0b5312f8b1e2ceec5a34495250a84,3.8
8714ebf029ab4e6557156742263148d0,2.7
ca798356c8fb1dbd3275effaf6ae6f09,4.0
1a3facc9742216431c979b712d88ac31,47
b6fc37decf2ed65ce4e60151c69b4f86,3.1
d3608e9b0610e28971e57f71aa73ae3f,3.5
c7e91d35fa0d8e41c8a7d3714e0b45d1,3.3
0ef4ce7babd3ca7675d5a5a8efb55e9a,4.9
d3049e0eb2a37c4d5337b699790a125d,4.9
4576e6307f8e9694e81d2718f8c21da7,2.0
eb6f44af55244e9d04a836ad3c2336e0,3.5
d058aea84345b012afc3d022cd4f354d,4.2
28c8d58bd2c4e942a8a2c52c6f18270d,3.3
c72af4ddbd0eb79570221b384389809d,4.3
b94f6d478845fb4ccf11b767a781a11a,4.5
e2ca8d636f35c3fd46fe03be6e374a24,34
ded4dd0e09910342c496a7ab5f625a54,3.6
c134b358ff2778e721aecba17e977793,3.9
e283f4ee993d7d670b636029c27ee867,4.4
8355abbb20496606df37f717d29ce167,2
c588d17958be8032f459a5211273cfb0,3.7
0f3da8a8fff28055668e16c9a5320d2e,4.0
00bd9f5047fd4356d956dfc188292d20,
124072104e967609795a7c005a230813,4.9
f966326431bcd2d32bef4a2b2fdbb25b,3.7
10e05edd24b87d2595d133f97978dc0d,4.1
00f395f247d42dbf912f3736d1e06e9d,
120e3bd84319d53d179348c369625126,2.7
f072f47b042860d9bbfe3948bcdf8078,3.8
217a50688c2328332fb58788f1e82add,
884cb29423b639784dceaeead609b5a6,4.3
2c4afeb1c5e903173bc17e35a51f8198,
4184d027abf4f46cc7c26cc152d1f586,4.6
2be8e254386ae986ee0d237e64afa391,2.3
be49ada5430b01b5181a9512d477b7c9,4.3
39499cafd8f6ca7b949c3d3331d8c144,4
158c9bc4b6dc5552d3ffdbcfcd3f3386,4.9
3d111f44378b3909b74a1d7f88bf72a3,4.6
fe7724a29ad7cc474599b0ae21e173e1,4.4
3b4241d636aa3cceb687bd0af949a0b0,9.9
39f7c0b5456b05749d3579236752d67b,4.1
406d2b8d0242dff2e1a2135a5329cb5d,3.4
eb88702facaa53492d1ad7b8f9327de1,4.3
0e9b028e10a23acd60fa65980e360298,4.1
a26aa7a7218e63438a5e0dd9f7c2e16e,3.8
b4f3fa3918f6950438693cac39c8b89f,3
003d791e15a8dcc1af69b45b4b026d77,4.3
155d8bccdef64cc95987c1b8d739907d,3.0
937cb9cdfa2a330c094b2047b4c6589f,3.9
1aa5aef07105ea8648e3d0998f262879,1
574b4c567e2efaac7c2d7d58f2c030a4,4.9
61318aa293c6171c832159796d6e1fba,3.7
bc5d23cc830b373aee690d2f5336b58d,3.0
ca629c714d25e027d5f13bd88b21e58b,3.6
fe424828dea7c06939da481406602336,4.7
ee65be44c0b272c135a7b6cfe3f344fe,2.3
3037ab47427427aea0a2a52cb7d94719,3.6
b11932fe9795697fb4c399d67bce916f,4.7
a9e7a7573c22e4d12653c93f193b4460,
14a6b14bf586b17f21c8f2e33e4bcf21,
73a63be47658673b32125867034bca73,4.2
9577f432802cae8bb35b9ebed4ba66b3,3.2
bb97277951d311f90de15a60641ccfff,4.5
c515df9b0005c53cdd9e4fdbd3f9a399,
b854a7d49d20befe8fd45439af5ea23b,
beeecaf58acba6904b72a7b4d79f0d36,4.1
38f772c70b9c1ce3d55a1991c39f7675,4.0
46b11e5adc67623ccfd05be92f755301,4
3da15c0288fced75f14bb71641c8627e,2.0
c85085e3d6ef5351e32a40d737a8cc4e,4.3
e42efbad270cfd2f2446f4b19432b82c,4.1
84b8b71c2d81a3fa4152e40a778125ec,24
b1ee10e4164b83858e202d599a922d0d,4.3
7081ab4816847c17c866442f1d0251e3,3.9
4db8b61af88c46fd2a14679f08303265,3.8
4def742475447dde60a9ea7652bdaccf,4.3
672d642c3846a2c4bc7e079659ea3c70,2.0
b69e5147058f88c1dfbe8b837ac292d9,
9bd5604eac620d80b09ec3a584060b2f,4.6
ee49ff4d5fd31420d1b29162f811d4e5,3.2
1a5ff336387d1127a9eb2e7430d86de7,4.3
160ba16a0f75bf430b1a74c049a238ab,4.2
8756f21f4b8fa82483b25e41aab1b0d7,
a663bc27596b5e825a8dfeaf3a2b06b9,3.7
ca6a7dfc5ecca7c86cf268c4f7293c80,3.9
233ed5ccb28e9d2875e451ac44ba6d25,47
52778e1aff91bf2a85d0d50b3990d930,3.6
f593e331d09478fa3138d5136b59da77,3.0
f01e5798cad5378812170f4ac9bbf18b,4.2
2062af69331782a2fbd57bfb2e148587,
cc81f926a917689029699bbfc83fa4fb,4.0
8bf8322811c46ecfefdef20e5db7df26,.2
a46a3b945dd289e7d00462944b87f094,4.9
6f695d7060133aa8725bef9581b9b788,3.7
0a9efc6d5f4663f9a8de60ccbe0c34ed,4.5
fa889349551d1c819a4b8c2cf715d686,4.1
e1d65a842f77a7e5b50106c53fe62889,3.2
7cff32c12aa3acf05a199f4edb5ae656,3.8
849f9df93eab9ed9ddd1efeb5da8abbb,
feb7180fac0529afc613e0f8b52dc099,
3b92ae6bd837560d66965a39007ba54f,
c1e298a82d9f19f029516b3b82b70873,3.3
10d61ed7770d674c8091c8b21d33c06e,
eb5572d5353fb1e0f0bb728eba87bb4f,
1935c03a5d5d167632f21000527ab369,4.9
16e4825576c7f407db1228ff0a03b7e7,3.7
7bd17fc23f94e6686bfc6043073662f0,4.4
849ec023d54c5b52abe27d19853728e3,4.8
a7d935a92456fa17f11dd45fca207953,4.3
36372230b2ac940c0560279b52aad7c0,3.9
60b2bbdbeaebc5120e8b933f751987c7,3.6
4e80e3a4eb2ca639884ea3abf4c27ca2,3.6
b783821f4081dd71afcfff0fe26bed9f,
313a23c498f4e5bb409daf4241bff7c3,
d6085e5ce4a930078631b017ed67ca23,4.4
57efca09b3107be5e45cc05fb96d5921,3.4
611393f2ce5098d7f0184f959d4e1dfc,34
a88a2448351bdf03a6f1f005719b8e84,3.9
c076e939fdb4284931e4b7c6b9598a95,2.3
43cd3085a3828329cf40d33da3cb0e1a,3.8
611cfa5fe1f940220194a951aaed646f,
bf26189c8e4dc19c9dbd0fb90979512d,4.6
0a1ab5b9de30d75426db8d6481116f4d,3.4
f22ca71bc74453e01f808a36ac8c82bb,4.5
ef5e0ed5eaddde8a37d14777b9293083,2.8
ba8c59ccabec3ee062852ebf9ff20b00,4.1
a92224b147c269ff456ce5d4d99fc5a8,4.9
90d1531a0fbc55fb5bf87fdab54b17d1,4.1
5d351128e2d848b139591ad491c4bbbf,4.6
965216dff39735e97efc48587cb49196,4.6
0591fa59ef2734285c97081b688361c8,4.6
d31eeacd0cb70fe2f5803a0094536ea5,4.1
701d8b47ebf06dc78b130eb3b94bba1f,4.2
9dd753089453ef6eb795f72959fe3dbf,3.7
2cd1ccaf4c33e5f6adc9f6b049219977,4.5
6b32d3cf283de5a67884a32a4b8ccea9,3.0
cf2b158293a7b468110f00b5cda7417f,3.7
57a13d6db1da6568e66e29f15f210825,3.9
d3cf75102ac5accb77d82d7fa48007ce,4.5
604bf4a26c5cd840689186042d124fdc,
e87f988ffbb43111756522be9c92f697,4.0
95c7eb8f3f540f24487984f983109bdc,3.1
e9dabd47a06bbbe3f184228bb1adae7a,3.7
f42d39b7ad3dc8343e000258cbe2200e,3.3
e8f574cdcd73c1f5716fcfaff704993a,3
3d2c1ea034eaab5c17bfa660ba9dc43a,7
69924de83799e6fd67cf611a42971be5,
6e8246bf5f2575a610bd66549ba51e35,4.1
5898e0a5329ac1b0be41347347ee1397,4.0
f1a91c7c6af1f38cfc9a3de47a0e6d54,47
2e2198d0407991725142e1944f8a5084,. 7
991c5e9f22a753709084fc2244af446d,4.0
88152a8635b4a116089f51c7edb1cd4c,4.7
0cff600fcb6330b7b13924280e6317aa,3.0
5957bf600daed15adc9e5d16b2b26758,1
682bf4803e6766bc5b2a0adbc9129ca7,
e67fcbc47c2c532466e54371849ea56f,4.3
8749dc488a7aa159594b93701227f04d,17
7fd048f934f42afef9bfc2f3302be3da,4.4
930164406e7cd8e5cfe8933c267ecb5b,4.3
b882eb6ba5627a57c468d2857b9418fd,4.0
a1224ef5e99269224da1a6147c6c54c2,3.8
29f8dc04bda0673dac7cdae59f50acb6,3.9
4a91f9459ff84181596bc67c3c9af32d,4.6
4d0df2afef0f6f4df137b17b4601da88,3.8
58325d8e8f36cdbdbc6a78d13d9244b3,4.4
f8c619ccb3c6e3bdfe926ae2bf0a34da,2.7
2cffa69822eafbe540ebf8b4e8342403,3.5
3e4f49f962d82ba40a58c837bf365ddc,4.3
f3b7f287d04670968b0b057be12c88a0,3.0
5eb499a3a1731243cbae70e6ab92bd03,3.0
6423fcd5447eff6c9603e50107c5bbcf,3.0
6c4e3d8442589dceb40c0177d2ec49a9,
3bd29738ed273d153265ec2373aa18bd,4.5
1d5ba44198b2202b7d2df837a9605b18,4.0
1448eb4154263b71f7804a733354b173,4.4
94600fa07db65c44d3238f43187c47dc,3.8
724fd9248cd75922dbe83cdbfd877246,4.1
80f38491e1b713dda5419b917c14398b,3.0
3a69a1282e672f0ab4e2dbbf8960dee7,4.2
8c98d239ebabe0490810e078f5e86c7d,0
975da7943133c5e2cb961def4cdefa07,4.4
2bd7cc411ff9732b9aac64388b0e8ebc,37
df1a784b00d8e8c93d5afad64b7bf494,4.
c03655148e29ff28f72a7bfc319cca6f,2.7
af980e59f60e072849e0d797d227a952,4.1
3ca162d6728c81ac3639f0b51ee8bd4c,4.0
e9673dd76cbbf0e0abe6796fd8381691,3.4
e09997cdf391533780dff5001cdc3f12,3.0
b2891fc0ff72b527f9b11c0a6f02220e,4.3
dce16c907189b08436c28a7d3d4bd8eb,2.6
ab897ecc0a113bca9d490ef47bdd23de,4.2
8c8d04c733a04d70afe4aa55bf9939af,3.8
9c152f60f7be34d3694303e1f8682831,4.6
68970460234e45c8954c2e6b9173552b,3.0
957b08d2ff4fcf47fa42089bbe268615,
83ce31fdcf1eb00aa697a33110e42b00,3.6
6ce60435bc38524fd2b28311d028e2fe,4.1
e6bb056d7638f9544adc16e0864cc093,3.8
979de23d71ad93ef1380866e2508d780,4.3
8f484d843f75a6e325f54c02868c6fa0,4.3
f95e2bffcd8e3c8baa6652d6ed00b10c,3.0
c030b92379c3f9b228283cb4d75c016b,4.3
c4666f597ed18f6abb54231fc8107c3a,3.1
7b9ca096c63e6397a1d13aaeccef9968,4.9
224c4792324fb3d11b857a0d0caf1ef6,3.5
7faf9f5c1242dc9488d5dd0d6fb52bc2,"6
.."
60f4ac249de727bad042d1d455844348,4.4
bef1ab66803151028d03d892004484fb,5.0
794f9d20342c4743a766d87b9fa7fa29,4.0
901f29faede9fc65342d74226e33a55a,3.3
8eee583e909d8e082a1e7c3188ec615e,3.0
41e0677480b135a0b463bf4c687e4a34,3.6
f52b0a59cd802deca3a563999b261a92,1.3
ecb32a42e6ce4bc877d7f83cd37e9be0,3.6
ba61aa4612168b22b07b9f312217fc0b,4.2
b5c5ea12c11866fd3dacf61d7b4c68d3,4.2
d72fa81918f8a741f4350ae41ad15c1f,"6
.."
414bc71e91dee6f0e5da36091dd8207b,
7285ee727412a40a868cbb6dff169db9,3.1
ff75b8da99f28ecc40d7856427a9f549,
25b6db2a9d205cc37126da982684ce79,4.3
3e90e06999ed89e7680ebeac95ed80fe,4.5
1a0088df2a4bbff536ec39674774f31f,
90365336d0a7b9c4a5f8035dfe5176ff,4.3
5330c3badab3e4f852b96406a50b2554,4.0
5a349b20bd2119927c370e2127c1f1eb,9.0
d92475c2e442750318b34c682e5ce896,4.3
92f9485edb51353a4671265bd9a06c9c,4.3
4d7e8817a4f8bb4b3b1dcc370a23fddc,
87c6bcea0e1230c3212294f903cb6738,3.3
aa84a5a0fecdc571443b4b0515d3047c,3.8
c7d9190804a293b22f591ff2f6aacb58,3.0
71939c8f517d4ce56ced7cb4e713f22a,49
e6c282bd67e3063d0cfa7ced6643a2f8,3.5
7522d36c25a6e0e182d1413ba7c8a817,4.8
06bf0a9044348420ec1a41d92dd5ef33,4.3
b0cc01621bd58250afb78233a1c1ae6e,4.8
f18fa84f0aa1c8b76859c54805142f05,4.7
6daa4ee08a943cccf2c3edde31b75ca3,
b7cda38a9e2e2e4fcfe47302555104a1,3.8
bc8ce2c8b34da1d9279f537918d1ecf4,4.3
dcdcee67f111b8829fb63f908a010d07,3.0
1d50ebee9e03fb6ab27ea5af292cc592,4.0
2c428ca650281e9e9198dcf26f8df4a4,3.8
9a48556f4d2af3642e03cb2bc7b808c4,3.2
d001a086b33d0981e120c67f95f3fd7a,4.3
4fa96b45e71f0a6bef1af0526a40e6f1,3
9a4dd691319c8dfb293da7feff17bdfe,2.6
9feefbcc1afe6e37bdf966fe9b005e71,4.2
723703c97469ec63f5ca1a9a3066d9e3,4.4
1d712467431a90433831820331fe4d38,2.6
d720e031b40d4bcf6587e691f60a342b,3.5
3faa62de5bd285c334d5e471b1a7eb9f,4.2
b15f8ebee511a3330a6b78fea59f9baf,3.9
8c019b691c0a467b22724028f87e480a,4.3
2344b5ad401989a997e7c2e305af390b,3.2
16b143b9de933f1ad379b3c572228722,4.0
1fe61e62d7ebbd9ea83c2b1d9c5469bd,22
dac3d1d310b596703d47beb4939b007b,
e63259c34a8934c3a2d3e33ea6c959df,4.3
df8283de465cb8d641a9789cb6595ced,3.6
213688609b8d8cb2802dfb48b8ebe4ef,47
f1a0fa2aa93f102d7f6199caa4e95ee9,7
57b7936bafb540909419e28d76809976,4.3
b71f644f8a26b164241354237ba13e89,3.9
affceb116864e1214be910a9e1a95976,4.6
c0c42c7bcd96ec61ffacea5fbbe82643,4.5
7396b2014b69da775a70a6fca7b350e7,4.1
a656f987d27f7978b2d710d7a022242a,3.6
e74e5eb5da5ab51a00de2acabd30600f,4.9
df3fc65012c49e14dea9b39437ac88fb,1
2dcb535409b163687820c259c7bbb63a,3.8
3889356cfe7d827cd1c499393fb72c0a,3.6
6e6e56f4bb8e774668dc308ae4ba60e2,4.5
0131471d78d89382bbb082167394005a,4.3
a4fa0f2146943a3a640e793c6c6ac78d,
52524f15365b577d2c0297335b723eb4,3.5
46f3afec1d4c18916fb3c0467cef3f60,4.6
f86e49a8670554f488ad0e394e624557,3.6
14cfbf501d5f65ee77d92d91c98daf81,4.3
78caaedf90912930b385014f90324aa6,3.9
339479193b165704d44eb4ef19a765ec,3.8
a2970db3033a869af7ebeef56b26c33d,19
8fcef95650d7adf4de6a389a50bcac83,4.6
2c81e393927c2a59f25afd90ed89b344,
e9eb152724249649bc265e439971d645,4.4
37220a39411f6f019780f19222fd8b50,3.8
4111066a3d247365b585938364f26d98,4.9
e4aec3c71976ddfd20ee1f51b9b7a1e9,
80cb882a37174bf31a6022da9ef84a35,4.6
1bca15c2a53b75082bea96ec5ab45051,4.3
4bc4c7c5782dac41f194c4dbc4afa568,40
4aec098665a30b5514dbfeadccd9f3d4,2.8
95c9dff43a45c3b12fc6d583ea98b9e6,4.1
b77750453e50c20041f5caed4f55b613,2.5
f942d9889e0da971f1457567a3238f42,4.4
fbcced6ce00cd7203e8d9e5da2bcd756,1.5
985bcdae4fd3627e7e90f10a76b956be,43
a7d9c02c591730b3102a23f53ead4c2b,2.3
1a4845c1d1afcef3acf493f7ee9f921c,3.5
9dbdcfbe8c1b9af6e188b66722c5dae0,4.4
92df640ae3b0f5070b61824307a9227a,4.9
295e1f34152b788890cc34e7264fe457,4.2
ed6457eee32ecbbd4ece9b9036277385,19
0d05b3f9046d8df30fc4c6858b227b46,
2cd4524e3dfce0d6265501da9731176d,3.5
3423855d87c7bb72044b23c04eacdb34,4.2
cb7239f36f63a6f8f250803e320b4274,3.5
c267be3a5f29634e044b67f43f522cac,3.0
bf7634a3d63361f302488206654c4084,4.1
7151f66fb16e9e1e59fa21bd5f2a79e0,4.3
eae9a4f7acb9bf19a212ac0aa56d1617,4.1
4b09399e2b17cdb628388a821df187e1,4.3
0959b8187011bfcd38463d691bbfa6db,5.0
38a11ee38e2e864d230d045c0f842c31,47
38bf1d9ea12888496a460dfffb8cac40,4.
ac7c19be25cffcc6a21acf1df584dbf4,4.0
a8a844a9e62057e1a26b362631bc1a38,4.4
0819c0c54e17e936d2dec5bb62a7046d,4.4
a24b4f911cd87ae1169e1e228cedc834,4.3
7b2b50a900dd65c373d58e219b935122,4.1
6a2a71dd32c2b2e4132dff1aa38ca27a,4.3
c6f71e70d5b9f63d5ff90efa6021a9bc,4.9
9448a8d2c90ff547a8d761542956ca7c,5.0
872ef073203efeafdb36b0ebf7b3515b,4.8
10f4fda226f891a13c5cf45ab67cac02,4.4
de08970be956e32d5f3523e32a5f7a20,3.6
82cd779f5bb57e49cabc657d5a986f72,4.3
1727916408632e0502e703cd3d7e025a,3.4
59052cc5751c28b646cbf0b6d9f6875a,
52dc628061148cadc69a985d08d86b40,47
4460fda96ed6eec07da3e59d6efbba31,3.7
29d9b3284773cd47736faed86867b7ac,4.3
ce8786c2cbf2837117b7a304cb37babb,4.3
0e19764edd68af062f0b4e4b929ac791,4.2
3b45ffab4a633970039fa1fd56254181,4.1
e9142f33b27bf0dfe83744e671c0f984,4.9
09d223e62dc58ee3b02eeadd4160ef69,4.9
a599c49b3c4aa4ce73215acd8650a6d3,3.3
a8e52ae3e9efa11f0827a26abf564e8f,3.5
528446ecf339ad0c9e3cde95b9514d62,4.0
8a72f68194f266e14003b7435dba0a39,4.5
a6f1c4e22fbc11c9931527861e720c50,3.0
7fae33336ba487bff3740838b6539d89,4.5
c039b61c688c1fd8163dc4fdf54658aa,3.0
5dc92d5b9f094a2d98515907c6649d50,3.7
21e41a95fab13b87535521fb96e00e05,4.9
b8e05c9a1650075fb5357da0cefb1bd8,4.3
53b99e2537a3f94850d6769435155bef,3.7
20ddda423ad9d89faada447372741ff7,4.3
12d69e193e215d2f9aaadbee8af06be3,3.6
34d44f4814569d6a127336b1c7a07aaf,4.9
990dc6a705a2c2c065178ccbe8e4ca69,4.3
e32f89e396378f95ae7dd8243b2558e7,4.1
cd51c61dcf8847182724dff2335ea601,4.9
54ae50eb72be764cc7f26686ddf6fbc5,2.9
a6b724c8b101f3fca1d4aac64c95d400,3.5
d523f69017f1839132f56d587818e247,4.7
7c02fc7b1b830bf256f5e3b386bf33d5,2.9
b5d2f8da1532dddf471c0c14671b88c5,3.7
605863c45f4c08315b604fef6c4c235d,4.3
bd7563ed32bc8d8d2ab2cfe65051d29c,4.5
c68062fb2850b4ef23ba271eb263f2f6,4.0
2a3dbbdf904decd46baf7b2d249140f4,4.2
9015e9c197e9d431ab781ce4b4aa0f11,4.5
b70e00da2f7d95c213c0b8bf9482e518,4.2
3dc66c27b113c7784122df3e834b2e7f,3.9
f1bcf3a8016edcccde59a32ded78c219,1.3
6bec6cb8a07a12f5546a878a6ff7e9a6,4
cfa1056a4ebffe859daad54885e411fc,4.5
e217c86ade4622d52db19f1c49d8d0a0,1
ff41edacd7fbf3914f88c2b5837fac86,3.9
08d9b28d7a0cbc03a4024c0dd1d41e31,4.3
69e8e071913cbc2c139d4434d90fe552,4.1
33d2b9d79f92e085df242fe29b4d2842,4.6
b44b95edd4fd637ad576657fd8fa80a6,4.0
df3bacb6766a1ffb234ffe08e4c9dc1d,3.1
1a9cfa60cfe6f641f333eaf0dec7998b,4.6
f79d9d4edc03a3fd51f1ee34f26cd208,3.2
8ef2f36d3b06f577a65cc620e0118367,4.1
f7db80975903eb4ef7e03d736694206a,4.1
09bdcf3479a6973e6804cff75c66f38f,4.5
0428627c4fb724ddfb7d6ccf6025dc65,3.2
950a787074f89d743bd5d580fb9b82a4,1.4
a92a4df3200fa70a3913e7ba5ecc5164,4.5
94ea065a1e15f5c002503788a85d6e8a,3.4
8ecf2876785eb25ff3d38744df1b7944,"7
."
bfd7f3490eeb2ffcb02b68e57282ebc5,4.8
09dec7b4fb855163d9fe267aee17124e,3.3
bba05bc2e4b158bfc5264a291763d8ba,2.9
6063a25f7bb9f4c0c3c8529ca21be9a4,
a5cb1009f0c06dbd18db2eae7116034b,2.3
6f7cf4d20f169239ba0e15fcc0a671ed,4.5
03a220a140fb45f14ee60e7305818f45,
f39ffb8116973b1ec831537828ad625c,4.3
c7561546c4152ad9f064a7a3ec99c141,4.4
233e55d371402228b867ec2c33145296,4.5
0416ccb8c75c1908ab17ebe3712a026c,4.4
af2de981daf2935e7659c7c5132d1ceb,4
c2308e5ce0d58c197523c188060f7c25,2.3
35f0372f1c525cb453bd25916ad89ab9,3.0
4bcc6077c53e2e89f0fe1114098a27ad,4.5
e3be353767ade464c0b2ae158b08a319,4.2
0ddcd22cf594a36d15430848191a64a0,4.1
f87f1f71270d4e85c0d8d010209c384e,4.3
23489d025dbfc322b254c0a2047a0058,3.7
24bac46fa65c526423d9b7e0a9e6d8ac,3.6
eb026e0a48e511f7a6a48ff9ff2780ac,4.8
6e50d915d015a6763bf83b66bd208644,4.
b60aa419deac5c44e78218795fd76c8c,3.5
ed702db04c6ee55cb6f01bcd9a6e010a,3.4
16f6ff36aeff463ba3975345523ec9c8,
4d9080d805d504cea7f65472bcec8577,
5bdaeedf6a7f01b43c02b69e37293ddb,4.7
60e9f45635f24aca17cfd64756014644,1
0fb4438530a84579fe934129df138baa,4.3
ade0b493c4da15860d74ec88c4e0b694,3.6
5308b9a9526987c33be5329e7f1b27ba,
7fea60798b022808dc053226dcfb92bb,4.0
51efe49401c0aae15d1af1c4c0dda32c,4.4
520bdbb8b967a4507b58a18629c39cd3,4.9
d56f3502317666bc61f0c7de2705f591,4.2
4f8dca2700926882c4684c7c4a3c2b37,"2
."
bba1d53482d20315947dd36f6dfbf9d2,4.5
138292df17f117696513dd52ad674a0a,3.1
19af9b1f8cb79935302e524bb1d842f4,4.9
0f5c52db8b5700fb0eb74157e694cf53,4.6
1fe719655a59bed8852e37f1963a624d,3.7
5588fdf9cbf525d365d3af7a5a058b55,3.8
9c17906c9aa6305ad07ad4b13a178c20,3.8
bbce9fe1f5e2388ae2f50d7c76b1b346,4.1
9b3272749eeb09c5a492cedefd8e745e,17
10674aac5dfdbb0e25dc052b91a90aa0,3.6
